9868,8863,3,HAZARD,incidentsubtype,null,40.537236,-74.322015,Friday,12/4/2015,11:00:00
9869,8830,8,HAZARD,incidentsubtype,null,40.55982,-74.32135,Friday,12/4/2015,11:00:00
9870,8832,0,JAM,incidentsubtype,null,40.525222,-74.318291,Friday,12/4/2015,11:00:00
9871,8861,0,HAZARD,incidentsubtype,null,40.528962,-74.277588,Friday,12/4/2015,11:00:00
9872,10312,1,HAZARD,incidentsubtype,null,40.555373,-74.211416,Friday,12/4/2015,11:00:00
9874,8837,1,HAZARD,incidentsubtype,null,40.525878,-74.321378,Friday,12/4/2015,11:00:00
9875,7059,13,HAZARD,incidentsubtype,null,40.651255,-74.457531,Friday,12/4/2015,11:00:00
9876,7059,0,HAZARD,incidentsubtype,null,40.651751,-74.453509,Friday,12/4/2015,11:00:00
9877,7059,1,HAZARD,incidentsubtype,null,40.652526,-74.450643,Friday,12/4/2015,11:00:00
9878,7960,2,HAZARD,incidentsubtype,null,40.762829,-74.50715272,Friday,12/4/2015,11:00:00
9880,7960,1,HAZARD,incidentsubtype,null,40.77766,-74.475408,Friday,12/4/2015,11:00:00
9884,7202,121,HAZARD,incidentsubtype,null,40.63975834,-74.203524,Friday,12/4/2015,11:00:00
9887,7083,2,HAZARD,incidentsubtype,null,40.689607,-74.27081,Friday,12/4/2015,11:00:00
9888,7114,0,JAM,incidentsubtype,null,40.690902,-74.191287,Friday,12/4/2015,11:00:00
9889,7083,0,HAZARD,incidentsubtype,null,40.68533,-74.275179,Friday,12/4/2015,11:00:00
9890,7114,3,HAZARD,incidentsubtype,null,40.689164,-74.192243,Friday,12/4/2015,11:00:00
9893,7206,0,HAZARD,incidentsubtype,null,40.660054,-74.185759,Friday,12/4/2015,11:00:00
9894,7016,0,HAZARD,incidentsubtype,null,40.656195,-74.287359,Friday,12/4/2015,11:00:00
9895,7081,0,HAZARD,incidentsubtype,null,40.71082697,-74.32752123,Friday,12/4/2015,11:00:00
9896,7114,10,HAZARD,incidentsubtype,null,40.711038,-74.197051,Friday,12/4/2015,11:00:00
9897,7107,0,HAZARD,incidentsubtype,null,40.75236292,-74.19132078,Friday,12/4/2015,11:00:00
9898,7018,1,HAZARD,incidentsubtype,null,40.75783871,-74.20493068,Friday,12/4/2015,11:00:00
9899,7107,3,HAZARD,incidentsubtype,null,40.753308,-74.19541,Friday,12/4/2015,11:00:00
9900,7050,3,HAZARD,incidentsubtype,null,40.770775,-74.234848,Friday,12/4/2015,11:00:00
9901,7050,0,JAM,incidentsubtype,null,40.76975,-74.23003,Friday,12/4/2015,11:00:00
9902,7901,0,HAZARD,incidentsubtype,Short Hills,40.718371,-74.33231,Friday,12/4/2015,11:00:00
9904,null,2,HAZARD,incidentsubtype,Governors Island,40.628817,-74.016934,Friday,12/4/2015,11:00:00
9905,11220,1,ROAD_CLOSED,incidentsubtype,null,40.637781,-74.017931,Friday,12/4/2015,11:00:00
9906,11220,0,ROAD_CLOSED,incidentsubtype,null,40.637217,-74.018521,Friday,12/4/2015,11:00:00
9907,11220,2,ROAD_CLOSED,incidentsubtype,null,40.637217,-74.018521,Friday,12/4/2015,11:00:00
9908,11220,1,ROAD_CLOSED,incidentsubtype,null,40.63674235,-74.01901081,Friday,12/4/2015,11:00:00
9909,11232,0,HAZARD,incidentsubtype,null,40.65806113,-74.00762824,Friday,12/4/2015,11:00:00
9912,7002,0,JAM,incidentsubtype,null,40.679388,-74.102315,Friday,12/4/2015,11:00:00
9913,7002,0,HAZARD,incidentsubtype,null,40.679813,-74.103193,Friday,12/4/2015,11:00:00
9915,7105,0,HAZARD,incidentsubtype,null,40.727523,-74.159914,Friday,12/4/2015,11:00:00
9916,7105,0,HAZARD,incidentsubtype,null,40.730401,-74.129496,Friday,12/4/2015,11:00:00
9917,7029,2,ROAD_CLOSED,incidentsubtype,null,40.74146953,-74.16003525,Friday,12/4/2015,11:00:00
9918,7104,1,HAZARD,incidentsubtype,null,40.748146,-74.168873,Friday,12/4/2015,11:00:00
9919,7306,0,JAM,incidentsubtype,null,40.732514,-74.055134,Friday,12/4/2015,11:00:00
